Active Learning Iteration,Metric,Value,Run,Set,Model
47,MCC,0.6129381696841567,2,train,Generative
47,Precision,0.7952755905511811,2,train,Generative
47,Recall,0.5872093023255814,2,train,Generative
47,Accuracy,0.8778337531486146,2,train,Generative
48,MCC,0.6129381696841567,2,train,Generative
48,Precision,0.7952755905511811,2,train,Generative
48,Recall,0.5872093023255814,2,train,Generative
48,Accuracy,0.8778337531486146,2,train,Generative
49,MCC,0.6129381696841567,2,train,Generative
49,Precision,0.7952755905511811,2,train,Generative
49,Recall,0.5872093023255814,2,train,Generative
49,Accuracy,0.8778337531486146,2,train,Generative
50,MCC,0.6129381696841567,2,train,Generative
50,Precision,0.7952755905511811,2,train,Generative
50,Recall,0.5872093023255814,2,train,Generative
50,Accuracy,0.8778337531486146,2,train,Generative
0,MCC,0.07853203284584738,0,test,Generative
0,Precision,0.2708333333333333,0,test,Generative
0,Recall,0.325,0,test,Generative
0,Accuracy,0.6648648648648648,0,test,Generative
1,MCC,-0.031700419821133134,0,test,Generative
1,Precision,0.16666666666666666,0,test,Generative
1,Recall,0.05,0,test,Generative
1,Accuracy,0.7405405405405405,0,test,Generative
2,MCC,-0.031700419821133134,0,test,Generative
2,Precision,0.16666666666666666,0,test,Generative
2,Recall,0.05,0,test,Generative
2,Accuracy,0.7405405405405405,0,test,Generative
3,MCC,-0.031700419821133134,0,test,Generative
3,Precision,0.16666666666666666,0,test,Generative
3,Recall,0.05,0,test,Generative
3,Accuracy,0.7405405405405405,0,test,Generative
4,MCC,0.5777786371503536,0,test,Generative
4,Precision,0.8636363636363636,0,test,Generative
4,Recall,0.475,0,test,Generative
4,Accuracy,0.8702702702702703,0,test,Generative
5,MCC,0.5777786371503536,0,test,Generative
5,Precision,0.8636363636363636,0,test,Generative
5,Recall,0.475,0,test,Generative
5,Accuracy,0.8702702702702703,0,test,Generative
6,MCC,0.6008807375595612,0,test,Generative
6,Precision,0.9473684210526315,0,test,Generative
6,Recall,0.45,0,test,Generative
6,Accuracy,0.8756756756756757,0,test,Generative
7,MCC,0.4376726766722981,0,test,Generative
7,Precision,0.6428571428571429,0,test,Generative
7,Recall,0.45,0,test,Generative
7,Accuracy,0.827027027027027,0,test,Generative
8,MCC,0.6008807375595612,0,test,Generative
8,Precision,0.9473684210526315,0,test,Generative
8,Recall,0.45,0,test,Generative
8,Accuracy,0.8756756756756757,0,test,Generative
9,MCC,0.6008807375595612,0,test,Generative
9,Precision,0.9473684210526315,0,test,Generative
9,Recall,0.45,0,test,Generative
9,Accuracy,0.8756756756756757,0,test,Generative
10,MCC,0.6008807375595612,0,test,Generative
10,Precision,0.9473684210526315,0,test,Generative
10,Recall,0.45,0,test,Generative
10,Accuracy,0.8756756756756757,0,test,Generative
11,MCC,0.6008807375595612,0,test,Generative
11,Precision,0.9473684210526315,0,test,Generative
11,Recall,0.45,0,test,Generative
11,Accuracy,0.8756756756756757,0,test,Generative
12,MCC,0.6008807375595612,0,test,Generative
12,Precision,0.9473684210526315,0,test,Generative
12,Recall,0.45,0,test,Generative
12,Accuracy,0.8756756756756757,0,test,Generative
13,MCC,0.6008807375595612,0,test,Generative
13,Precision,0.9473684210526315,0,test,Generative
13,Recall,0.45,0,test,Generative
13,Accuracy,0.8756756756756757,0,test,Generative
14,MCC,0.6008807375595612,0,test,Generative
14,Precision,0.9473684210526315,0,test,Generative
14,Recall,0.45,0,test,Generative
14,Accuracy,0.8756756756756757,0,test,Generative
15,MCC,0.6008807375595612,0,test,Generative
15,Precision,0.9473684210526315,0,test,Generative
15,Recall,0.45,0,test,Generative
15,Accuracy,0.8756756756756757,0,test,Generative
16,MCC,0.6008807375595612,0,test,Generative
16,Precision,0.9473684210526315,0,test,Generative
16,Recall,0.45,0,test,Generative
16,Accuracy,0.8756756756756757,0,test,Generative
17,MCC,0.6008807375595612,0,test,Generative
17,Precision,0.9473684210526315,0,test,Generative
17,Recall,0.45,0,test,Generative
17,Accuracy,0.8756756756756757,0,test,Generative
18,MCC,0.6008807375595612,0,test,Generative
18,Precision,0.9473684210526315,0,test,Generative
18,Recall,0.45,0,test,Generative
18,Accuracy,0.8756756756756757,0,test,Generative
19,MCC,0.6008807375595612,0,test,Generative
19,Precision,0.9473684210526315,0,test,Generative
19,Recall,0.45,0,test,Generative
19,Accuracy,0.8756756756756757,0,test,Generative
20,MCC,0.6008807375595612,0,test,Generative
20,Precision,0.9473684210526315,0,test,Generative
20,Recall,0.45,0,test,Generative
20,Accuracy,0.8756756756756757,0,test,Generative
21,MCC,0.6008807375595612,0,test,Generative
21,Precision,0.9473684210526315,0,test,Generative
21,Recall,0.45,0,test,Generative
21,Accuracy,0.8756756756756757,0,test,Generative
22,MCC,0.6008807375595612,0,test,Generative
22,Precision,0.9473684210526315,0,test,Generative
22,Recall,0.45,0,test,Generative
22,Accuracy,0.8756756756756757,0,test,Generative
23,MCC,0.6008807375595612,0,test,Generative
23,Precision,0.9473684210526315,0,test,Generative
23,Recall,0.45,0,test,Generative
23,Accuracy,0.8756756756756757,0,test,Generative
24,MCC,0.6008807375595612,0,test,Generative
24,Precision,0.9473684210526315,0,test,Generative
24,Recall,0.45,0,test,Generative
24,Accuracy,0.8756756756756757,0,test,Generative
25,MCC,0.6008807375595612,0,test,Generative
25,Precision,0.9473684210526315,0,test,Generative
25,Recall,0.45,0,test,Generative
25,Accuracy,0.8756756756756757,0,test,Generative
26,MCC,0.6008807375595612,0,test,Generative
26,Precision,0.9473684210526315,0,test,Generative
26,Recall,0.45,0,test,Generative
26,Accuracy,0.8756756756756757,0,test,Generative
27,MCC,0.6008807375595612,0,test,Generative
27,Precision,0.9473684210526315,0,test,Generative
27,Recall,0.45,0,test,Generative
27,Accuracy,0.8756756756756757,0,test,Generative
28,MCC,0.6008807375595612,0,test,Generative
28,Precision,0.9473684210526315,0,test,Generative
28,Recall,0.45,0,test,Generative
28,Accuracy,0.8756756756756757,0,test,Generative
29,MCC,0.6008807375595612,0,test,Generative
29,Precision,0.9473684210526315,0,test,Generative
29,Recall,0.45,0,test,Generative
29,Accuracy,0.8756756756756757,0,test,Generative
30,MCC,0.6008807375595612,0,test,Generative
30,Precision,0.9473684210526315,0,test,Generative
30,Recall,0.45,0,test,Generative
30,Accuracy,0.8756756756756757,0,test,Generative
31,MCC,0.6008807375595612,0,test,Generative
31,Precision,0.9473684210526315,0,test,Generative
31,Recall,0.45,0,test,Generative
31,Accuracy,0.8756756756756757,0,test,Generative
32,MCC,0.6008807375595612,0,test,Generative
32,Precision,0.9473684210526315,0,test,Generative
32,Recall,0.45,0,test,Generative
32,Accuracy,0.8756756756756757,0,test,Generative
33,MCC,0.6008807375595612,0,test,Generative
33,Precision,0.9473684210526315,0,test,Generative
33,Recall,0.45,0,test,Generative
33,Accuracy,0.8756756756756757,0,test,Generative
34,MCC,0.6008807375595612,0,test,Generative
34,Precision,0.9473684210526315,0,test,Generative
34,Recall,0.45,0,test,Generative
34,Accuracy,0.8756756756756757,0,test,Generative
35,MCC,0.6008807375595612,0,test,Generative
35,Precision,0.9473684210526315,0,test,Generative
35,Recall,0.45,0,test,Generative
35,Accuracy,0.8756756756756757,0,test,Generative
36,MCC,0.6008807375595612,0,test,Generative
36,Precision,0.9473684210526315,0,test,Generative
36,Recall,0.45,0,test,Generative
36,Accuracy,0.8756756756756757,0,test,Generative
37,MCC,0.6008807375595612,0,test,Generative
37,Precision,0.9473684210526315,0,test,Generative
37,Recall,0.45,0,test,Generative
37,Accuracy,0.8756756756756757,0,test,Generative
38,MCC,0.6008807375595612,0,test,Generative
38,Precision,0.9473684210526315,0,test,Generative
38,Recall,0.45,0,test,Generative
38,Accuracy,0.8756756756756757,0,test,Generative
39,MCC,0.6008807375595612,0,test,Generative
39,Precision,0.9473684210526315,0,test,Generative
39,Recall,0.45,0,test,Generative
39,Accuracy,0.8756756756756757,0,test,Generative
40,MCC,0.6008807375595612,0,test,Generative
40,Precision,0.9473684210526315,0,test,Generative
40,Recall,0.45,0,test,Generative
40,Accuracy,0.8756756756756757,0,test,Generative
41,MCC,0.6008807375595612,0,test,Generative
41,Precision,0.9473684210526315,0,test,Generative
41,Recall,0.45,0,test,Generative
41,Accuracy,0.8756756756756757,0,test,Generative
42,MCC,0.6008807375595612,0,test,Generative
42,Precision,0.9473684210526315,0,test,Generative
42,Recall,0.45,0,test,Generative
42,Accuracy,0.8756756756756757,0,test,Generative
43,MCC,0.6008807375595612,0,test,Generative
43,Precision,0.9473684210526315,0,test,Generative
43,Recall,0.45,0,test,Generative
43,Accuracy,0.8756756756756757,0,test,Generative
44,MCC,0.6008807375595612,0,test,Generative
44,Precision,0.9473684210526315,0,test,Generative
44,Recall,0.45,0,test,Generative
44,Accuracy,0.8756756756756757,0,test,Generative
45,MCC,0.6008807375595612,0,test,Generative
45,Precision,0.9473684210526315,0,test,Generative
45,Recall,0.45,0,test,Generative
45,Accuracy,0.8756756756756757,0,test,Generative
46,MCC,0.6008807375595612,0,test,Generative
46,Precision,0.9473684210526315,0,test,Generative
46,Recall,0.45,0,test,Generative
46,Accuracy,0.8756756756756757,0,test,Generative
47,MCC,0.6008807375595612,0,test,Generative
47,Precision,0.9473684210526315,0,test,Generative
47,Recall,0.45,0,test,Generative
47,Accuracy,0.8756756756756757,0,test,Generative
48,MCC,0.6008807375595612,0,test,Generative
48,Precision,0.9473684210526315,0,test,Generative
48,Recall,0.45,0,test,Generative
48,Accuracy,0.8756756756756757,0,test,Generative
49,MCC,0.6008807375595612,0,test,Generative
49,Precision,0.9473684210526315,0,test,Generative
49,Recall,0.45,0,test,Generative
49,Accuracy,0.8756756756756757,0,test,Generative
50,MCC,0.6008807375595612,0,test,Generative
50,Precision,0.9473684210526315,0,test,Generative
50,Recall,0.45,0,test,Generative
50,Accuracy,0.8756756756756757,0,test,Generative
0,MCC,0.07853203284584738,1,test,Generative
0,Precision,0.2708333333333333,1,test,Generative
0,Recall,0.325,1,test,Generative
0,Accuracy,0.6648648648648648,1,test,Generative
1,MCC,-0.031700419821133134,1,test,Generative
1,Precision,0.16666666666666666,1,test,Generative
1,Recall,0.05,1,test,Generative
1,Accuracy,0.7405405405405405,1,test,Generative
2,MCC,-0.031700419821133134,1,test,Generative
2,Precision,0.16666666666666666,1,test,Generative
2,Recall,0.05,1,test,Generative
2,Accuracy,0.7405405405405405,1,test,Generative
3,MCC,-0.031700419821133134,1,test,Generative
3,Precision,0.16666666666666666,1,test,Generative
3,Recall,0.05,1,test,Generative
3,Accuracy,0.7405405405405405,1,test,Generative
4,MCC,0.5777786371503536,1,test,Generative
4,Precision,0.8636363636363636,1,test,Generative
4,Recall,0.475,1,test,Generative
4,Accuracy,0.8702702702702703,1,test,Generative
5,MCC,0.5777786371503536,1,test,Generative
5,Precision,0.8636363636363636,1,test,Generative
5,Recall,0.475,1,test,Generative
5,Accuracy,0.8702702702702703,1,test,Generative
6,MCC,0.6008807375595612,1,test,Generative
6,Precision,0.9473684210526315,1,test,Generative
6,Recall,0.45,1,test,Generative
6,Accuracy,0.8756756756756757,1,test,Generative
7,MCC,0.4376726766722981,1,test,Generative
7,Precision,0.6428571428571429,1,test,Generative
7,Recall,0.45,1,test,Generative
7,Accuracy,0.827027027027027,1,test,Generative
8,MCC,0.4376726766722981,1,test,Generative
8,Precision,0.6428571428571429,1,test,Generative
8,Recall,0.45,1,test,Generative
8,Accuracy,0.827027027027027,1,test,Generative
9,MCC,0.4376726766722981,1,test,Generative
9,Precision,0.6428571428571429,1,test,Generative
9,Recall,0.45,1,test,Generative
9,Accuracy,0.827027027027027,1,test,Generative
10,MCC,0.4376726766722981,1,test,Generative
10,Precision,0.6428571428571429,1,test,Generative
10,Recall,0.45,1,test,Generative
10,Accuracy,0.827027027027027,1,test,Generative
11,MCC,0.6008807375595612,1,test,Generative
11,Precision,0.9473684210526315,1,test,Generative
11,Recall,0.45,1,test,Generative
11,Accuracy,0.8756756756756757,1,test,Generative
12,MCC,0.6008807375595612,1,test,Generative
12,Precision,0.9473684210526315,1,test,Generative
12,Recall,0.45,1,test,Generative
12,Accuracy,0.8756756756756757,1,test,Generative
13,MCC,0.6008807375595612,1,test,Generative
13,Precision,0.9473684210526315,1,test,Generative
13,Recall,0.45,1,test,Generative
13,Accuracy,0.8756756756756757,1,test,Generative
14,MCC,0.6008807375595612,1,test,Generative
14,Precision,0.9473684210526315,1,test,Generative
14,Recall,0.45,1,test,Generative
14,Accuracy,0.8756756756756757,1,test,Generative
15,MCC,0.6008807375595612,1,test,Generative
15,Precision,0.9473684210526315,1,test,Generative
15,Recall,0.45,1,test,Generative
15,Accuracy,0.8756756756756757,1,test,Generative
16,MCC,0.6008807375595612,1,test,Generative
16,Precision,0.9473684210526315,1,test,Generative
16,Recall,0.45,1,test,Generative
16,Accuracy,0.8756756756756757,1,test,Generative
17,MCC,0.6008807375595612,1,test,Generative
17,Precision,0.9473684210526315,1,test,Generative
17,Recall,0.45,1,test,Generative
17,Accuracy,0.8756756756756757,1,test,Generative
18,MCC,0.6008807375595612,1,test,Generative
18,Precision,0.9473684210526315,1,test,Generative
18,Recall,0.45,1,test,Generative
18,Accuracy,0.8756756756756757,1,test,Generative
19,MCC,0.6008807375595612,1,test,Generative
19,Precision,0.9473684210526315,1,test,Generative
19,Recall,0.45,1,test,Generative
19,Accuracy,0.8756756756756757,1,test,Generative
20,MCC,0.6008807375595612,1,test,Generative
20,Precision,0.9473684210526315,1,test,Generative
20,Recall,0.45,1,test,Generative
20,Accuracy,0.8756756756756757,1,test,Generative
21,MCC,0.6008807375595612,1,test,Generative
21,Precision,0.9473684210526315,1,test,Generative
21,Recall,0.45,1,test,Generative
21,Accuracy,0.8756756756756757,1,test,Generative
22,MCC,0.5858287004510699,1,test,Generative
22,Precision,1.0,1,test,Generative
22,Recall,0.4,1,test,Generative
22,Accuracy,0.8702702702702703,1,test,Generative
23,MCC,0.6008807375595612,1,test,Generative
23,Precision,0.9473684210526315,1,test,Generative
23,Recall,0.45,1,test,Generative
23,Accuracy,0.8756756756756757,1,test,Generative
24,MCC,0.6008807375595612,1,test,Generative
24,Precision,0.9473684210526315,1,test,Generative
24,Recall,0.45,1,test,Generative
24,Accuracy,0.8756756756756757,1,test,Generative
25,MCC,0.6008807375595612,1,test,Generative
25,Precision,0.9473684210526315,1,test,Generative
25,Recall,0.45,1,test,Generative
25,Accuracy,0.8756756756756757,1,test,Generative
26,MCC,0.6008807375595612,1,test,Generative
26,Precision,0.9473684210526315,1,test,Generative
26,Recall,0.45,1,test,Generative
26,Accuracy,0.8756756756756757,1,test,Generative
27,MCC,0.5680907188553058,1,test,Generative
27,Precision,0.7586206896551724,1,test,Generative
27,Recall,0.55,1,test,Generative
27,Accuracy,0.8648648648648649,1,test,Generative
28,MCC,0.5680907188553058,1,test,Generative
28,Precision,0.7586206896551724,1,test,Generative
28,Recall,0.55,1,test,Generative
28,Accuracy,0.8648648648648649,1,test,Generative
29,MCC,0.5680907188553058,1,test,Generative
29,Precision,0.7586206896551724,1,test,Generative
29,Recall,0.55,1,test,Generative
29,Accuracy,0.8648648648648649,1,test,Generative
30,MCC,0.5680907188553058,1,test,Generative
30,Precision,0.7586206896551724,1,test,Generative
30,Recall,0.55,1,test,Generative
30,Accuracy,0.8648648648648649,1,test,Generative
31,MCC,0.5582802556688995,1,test,Generative
31,Precision,0.71875,1,test,Generative
31,Recall,0.575,1,test,Generative
31,Accuracy,0.8594594594594595,1,test,Generative
32,MCC,0.5582802556688995,1,test,Generative
32,Precision,0.71875,1,test,Generative
32,Recall,0.575,1,test,Generative
32,Accuracy,0.8594594594594595,1,test,Generative
33,MCC,0.5582802556688995,1,test,Generative
33,Precision,0.71875,1,test,Generative
33,Recall,0.575,1,test,Generative
33,Accuracy,0.8594594594594595,1,test,Generative
34,MCC,0.5582802556688995,1,test,Generative
34,Precision,0.71875,1,test,Generative
34,Recall,0.575,1,test,Generative
34,Accuracy,0.8594594594594595,1,test,Generative
35,MCC,0.5582802556688995,1,test,Generative
35,Precision,0.71875,1,test,Generative
35,Recall,0.575,1,test,Generative
35,Accuracy,0.8594594594594595,1,test,Generative
36,MCC,0.5582802556688995,1,test,Generative
36,Precision,0.71875,1,test,Generative
36,Recall,0.575,1,test,Generative
36,Accuracy,0.8594594594594595,1,test,Generative
37,MCC,0.5582802556688995,1,test,Generative
37,Precision,0.71875,1,test,Generative
37,Recall,0.575,1,test,Generative
37,Accuracy,0.8594594594594595,1,test,Generative
38,MCC,0.5582802556688995,1,test,Generative
38,Precision,0.71875,1,test,Generative
38,Recall,0.575,1,test,Generative
38,Accuracy,0.8594594594594595,1,test,Generative
39,MCC,0.5582802556688995,1,test,Generative
39,Precision,0.71875,1,test,Generative
39,Recall,0.575,1,test,Generative
39,Accuracy,0.8594594594594595,1,test,Generative
40,MCC,0.5582802556688995,1,test,Generative
40,Precision,0.71875,1,test,Generative
40,Recall,0.575,1,test,Generative
40,Accuracy,0.8594594594594595,1,test,Generative
41,MCC,0.5582802556688995,1,test,Generative
41,Precision,0.71875,1,test,Generative
41,Recall,0.575,1,test,Generative
41,Accuracy,0.8594594594594595,1,test,Generative
42,MCC,0.5582802556688995,1,test,Generative
42,Precision,0.71875,1,test,Generative
42,Recall,0.575,1,test,Generative
42,Accuracy,0.8594594594594595,1,test,Generative
43,MCC,0.5582802556688995,1,test,Generative
43,Precision,0.71875,1,test,Generative
43,Recall,0.575,1,test,Generative
43,Accuracy,0.8594594594594595,1,test,Generative
44,MCC,0.5582802556688995,1,test,Generative
44,Precision,0.71875,1,test,Generative
44,Recall,0.575,1,test,Generative
44,Accuracy,0.8594594594594595,1,test,Generative
45,MCC,0.5582802556688995,1,test,Generative
45,Precision,0.71875,1,test,Generative
45,Recall,0.575,1,test,Generative
45,Accuracy,0.8594594594594595,1,test,Generative
46,MCC,0.5582802556688995,1,test,Generative
46,Precision,0.71875,1,test,Generative
46,Recall,0.575,1,test,Generative
46,Accuracy,0.8594594594594595,1,test,Generative
47,MCC,0.5582802556688995,1,test,Generative
47,Precision,0.71875,1,test,Generative
47,Recall,0.575,1,test,Generative
47,Accuracy,0.8594594594594595,1,test,Generative
48,MCC,0.5582802556688995,1,test,Generative
48,Precision,0.71875,1,test,Generative
48,Recall,0.575,1,test,Generative
48,Accuracy,0.8594594594594595,1,test,Generative
49,MCC,0.5582802556688995,1,test,Generative
49,Precision,0.71875,1,test,Generative
49,Recall,0.575,1,test,Generative
49,Accuracy,0.8594594594594595,1,test,Generative
50,MCC,0.5582802556688995,1,test,Generative
50,Precision,0.71875,1,test,Generative
50,Recall,0.575,1,test,Generative
50,Accuracy,0.8594594594594595,1,test,Generative
0,MCC,0.16383327591926902,2,test,Generative
0,Precision,0.46153846153846156,2,test,Generative
0,Recall,0.15,2,test,Generative
0,Accuracy,0.7783783783783784,2,test,Generative
1,MCC,-0.031700419821133134,2,test,Generative
1,Precision,0.16666666666666666,2,test,Generative
1,Recall,0.05,2,test,Generative
1,Accuracy,0.7405405405405405,2,test,Generative
2,MCC,0.05043229090875952,2,test,Generative
2,Precision,0.2727272727272727,2,test,Generative
2,Recall,0.15,2,test,Generative
2,Accuracy,0.7297297297297297,2,test,Generative
3,MCC,0.019215584685284445,2,test,Generative
3,Precision,0.22807017543859648,2,test,Generative
3,Recall,0.325,2,test,Generative
3,Accuracy,0.6162162162162163,2,test,Generative
4,MCC,0.019215584685284445,2,test,Generative
4,Precision,0.22807017543859648,2,test,Generative
4,Recall,0.325,2,test,Generative
4,Accuracy,0.6162162162162163,2,test,Generative
5,MCC,0.019215584685284445,2,test,Generative
5,Precision,0.22807017543859648,2,test,Generative
5,Recall,0.325,2,test,Generative
5,Accuracy,0.6162162162162163,2,test,Generative
6,MCC,0.019215584685284445,2,test,Generative
6,Precision,0.22807017543859648,2,test,Generative
6,Recall,0.325,2,test,Generative
6,Accuracy,0.6162162162162163,2,test,Generative
7,MCC,0.019215584685284445,2,test,Generative
7,Precision,0.22807017543859648,2,test,Generative
7,Recall,0.325,2,test,Generative
7,Accuracy,0.6162162162162163,2,test,Generative
8,MCC,0.07853203284584738,2,test,Generative
8,Precision,0.2708333333333333,2,test,Generative
8,Recall,0.325,2,test,Generative
8,Accuracy,0.6648648648648648,2,test,Generative
9,MCC,0.07853203284584738,2,test,Generative
9,Precision,0.2708333333333333,2,test,Generative
9,Recall,0.325,2,test,Generative
9,Accuracy,0.6648648648648648,2,test,Generative
10,MCC,0.07853203284584738,2,test,Generative
10,Precision,0.2708333333333333,2,test,Generative
10,Recall,0.325,2,test,Generative
10,Accuracy,0.6648648648648648,2,test,Generative
11,MCC,0.07853203284584738,2,test,Generative
11,Precision,0.2708333333333333,2,test,Generative
11,Recall,0.325,2,test,Generative
11,Accuracy,0.6648648648648648,2,test,Generative
12,MCC,0.07853203284584738,2,test,Generative
12,Precision,0.2708333333333333,2,test,Generative
12,Recall,0.325,2,test,Generative
12,Accuracy,0.6648648648648648,2,test,Generative
13,MCC,0.07853203284584738,2,test,Generative
13,Precision,0.2708333333333333,2,test,Generative
13,Recall,0.325,2,test,Generative
13,Accuracy,0.6648648648648648,2,test,Generative
14,MCC,0.07853203284584738,2,test,Generative
14,Precision,0.2708333333333333,2,test,Generative
14,Recall,0.325,2,test,Generative
14,Accuracy,0.6648648648648648,2,test,Generative
15,MCC,0.0388761805805281,2,test,Generative
15,Precision,0.24444444444444444,2,test,Generative
15,Recall,0.275,2,test,Generative
15,Accuracy,0.6594594594594595,2,test,Generative
16,MCC,0.0388761805805281,2,test,Generative
16,Precision,0.24444444444444444,2,test,Generative
16,Recall,0.275,2,test,Generative
16,Accuracy,0.6594594594594595,2,test,Generative
17,MCC,0.0388761805805281,2,test,Generative
17,Precision,0.24444444444444444,2,test,Generative
17,Recall,0.275,2,test,Generative
17,Accuracy,0.6594594594594595,2,test,Generative
18,MCC,0.0388761805805281,2,test,Generative
18,Precision,0.24444444444444444,2,test,Generative
18,Recall,0.275,2,test,Generative
18,Accuracy,0.6594594594594595,2,test,Generative
19,MCC,0.0388761805805281,2,test,Generative
19,Precision,0.24444444444444444,2,test,Generative
19,Recall,0.275,2,test,Generative
19,Accuracy,0.6594594594594595,2,test,Generative
20,MCC,0.0388761805805281,2,test,Generative
20,Precision,0.24444444444444444,2,test,Generative
20,Recall,0.275,2,test,Generative
20,Accuracy,0.6594594594594595,2,test,Generative
21,MCC,0.0388761805805281,2,test,Generative
21,Precision,0.24444444444444444,2,test,Generative
21,Recall,0.275,2,test,Generative
21,Accuracy,0.6594594594594595,2,test,Generative
22,MCC,0.0388761805805281,2,test,Generative
22,Precision,0.24444444444444444,2,test,Generative
22,Recall,0.275,2,test,Generative
22,Accuracy,0.6594594594594595,2,test,Generative
23,MCC,0.0388761805805281,2,test,Generative
23,Precision,0.24444444444444444,2,test,Generative
23,Recall,0.275,2,test,Generative
23,Accuracy,0.6594594594594595,2,test,Generative
24,MCC,0.5582802556688995,2,test,Generative
24,Precision,0.71875,2,test,Generative
24,Recall,0.575,2,test,Generative
24,Accuracy,0.8594594594594595,2,test,Generative
25,MCC,0.5680907188553058,2,test,Generative
25,Precision,0.7586206896551724,2,test,Generative
25,Recall,0.55,2,test,Generative
25,Accuracy,0.8648648648648649,2,test,Generative
26,MCC,0.5680907188553058,2,test,Generative
26,Precision,0.7586206896551724,2,test,Generative
26,Recall,0.55,2,test,Generative
26,Accuracy,0.8648648648648649,2,test,Generative
27,MCC,0.5680907188553058,2,test,Generative
27,Precision,0.7586206896551724,2,test,Generative
27,Recall,0.55,2,test,Generative
27,Accuracy,0.8648648648648649,2,test,Generative
28,MCC,0.5680907188553058,2,test,Generative
28,Precision,0.7586206896551724,2,test,Generative
28,Recall,0.55,2,test,Generative
28,Accuracy,0.8648648648648649,2,test,Generative
29,MCC,0.5680907188553058,2,test,Generative
29,Precision,0.7586206896551724,2,test,Generative
29,Recall,0.55,2,test,Generative
29,Accuracy,0.8648648648648649,2,test,Generative
30,MCC,0.5680907188553058,2,test,Generative
30,Precision,0.7586206896551724,2,test,Generative
30,Recall,0.55,2,test,Generative
30,Accuracy,0.8648648648648649,2,test,Generative
31,MCC,0.5680907188553058,2,test,Generative
31,Precision,0.7586206896551724,2,test,Generative
31,Recall,0.55,2,test,Generative
31,Accuracy,0.8648648648648649,2,test,Generative
32,MCC,0.5680907188553058,2,test,Generative
32,Precision,0.7586206896551724,2,test,Generative
32,Recall,0.55,2,test,Generative
32,Accuracy,0.8648648648648649,2,test,Generative
33,MCC,0.5680907188553058,2,test,Generative
33,Precision,0.7586206896551724,2,test,Generative
33,Recall,0.55,2,test,Generative
33,Accuracy,0.8648648648648649,2,test,Generative
34,MCC,0.5680907188553058,2,test,Generative
34,Precision,0.7586206896551724,2,test,Generative
34,Recall,0.55,2,test,Generative
34,Accuracy,0.8648648648648649,2,test,Generative
35,MCC,0.5680907188553058,2,test,Generative
35,Precision,0.7586206896551724,2,test,Generative
35,Recall,0.55,2,test,Generative
35,Accuracy,0.8648648648648649,2,test,Generative
36,MCC,0.5680907188553058,2,test,Generative
36,Precision,0.7586206896551724,2,test,Generative
36,Recall,0.55,2,test,Generative
36,Accuracy,0.8648648648648649,2,test,Generative
37,MCC,0.5680907188553058,2,test,Generative
37,Precision,0.7586206896551724,2,test,Generative
37,Recall,0.55,2,test,Generative
37,Accuracy,0.8648648648648649,2,test,Generative
38,MCC,0.5680907188553058,2,test,Generative
38,Precision,0.7586206896551724,2,test,Generative
38,Recall,0.55,2,test,Generative
38,Accuracy,0.8648648648648649,2,test,Generative
39,MCC,0.5680907188553058,2,test,Generative
39,Precision,0.7586206896551724,2,test,Generative
39,Recall,0.55,2,test,Generative
39,Accuracy,0.8648648648648649,2,test,Generative
40,MCC,0.5680907188553058,2,test,Generative
40,Precision,0.7586206896551724,2,test,Generative
40,Recall,0.55,2,test,Generative
40,Accuracy,0.8648648648648649,2,test,Generative
41,MCC,0.5680907188553058,2,test,Generative
41,Precision,0.7586206896551724,2,test,Generative
41,Recall,0.55,2,test,Generative
41,Accuracy,0.8648648648648649,2,test,Generative
42,MCC,0.5680907188553058,2,test,Generative
42,Precision,0.7586206896551724,2,test,Generative
42,Recall,0.55,2,test,Generative
42,Accuracy,0.8648648648648649,2,test,Generative
43,MCC,0.5680907188553058,2,test,Generative
43,Precision,0.7586206896551724,2,test,Generative
43,Recall,0.55,2,test,Generative
43,Accuracy,0.8648648648648649,2,test,Generative
44,MCC,0.5680907188553058,2,test,Generative
44,Precision,0.7586206896551724,2,test,Generative
44,Recall,0.55,2,test,Generative
44,Accuracy,0.8648648648648649,2,test,Generative
45,MCC,0.5680907188553058,2,test,Generative
45,Precision,0.7586206896551724,2,test,Generative
45,Recall,0.55,2,test,Generative
45,Accuracy,0.8648648648648649,2,test,Generative
46,MCC,0.5680907188553058,2,test,Generative
46,Precision,0.7586206896551724,2,test,Generative
46,Recall,0.55,2,test,Generative
46,Accuracy,0.8648648648648649,2,test,Generative
47,MCC,0.5680907188553058,2,test,Generative
47,Precision,0.7586206896551724,2,test,Generative
47,Recall,0.55,2,test,Generative
47,Accuracy,0.8648648648648649,2,test,Generative
48,MCC,0.5680907188553058,2,test,Generative
48,Precision,0.7586206896551724,2,test,Generative
48,Recall,0.55,2,test,Generative
48,Accuracy,0.8648648648648649,2,test,Generative
49,MCC,0.5680907188553058,2,test,Generative
49,Precision,0.7586206896551724,2,test,Generative
49,Recall,0.55,2,test,Generative
49,Accuracy,0.8648648648648649,2,test,Generative
50,MCC,0.5680907188553058,2,test,Generative
50,Precision,0.7586206896551724,2,test,Generative
50,Recall,0.55,2,test,Generative
50,Accuracy,0.8648648648648649,2,test,Generative
0,MCC,0.11498091294073969,0,train,Discriminative
0,Precision,0.45161290322580644,0,train,Discriminative
